3.35023349e+000	-1.03176017e-003	
3.39159440e+000	-1.03397950e-003	
3.43295530e+000	-1.03619883e-003	
3.47431621e+000	-1.03841816e-003	
3.51567712e+000	-1.04063750e-003	
3.55703803e+000	-1.04285683e-003	
3.59839893e+000	-1.04507616e-003	
3.63975984e+000	-1.04734971e-003	
3.68112075e+000	-1.04999039e-003	
3.72248165e+000	-1.05263107e-003	
3.76384256e+000	-1.05527175e-003	
3.80520347e+000	-1.05791244e-003	
3.84656438e+000	-1.06055312e-003	
3.88792528e+000	-1.06319380e-003	
3.92928619e+000	-1.06583448e-003	
3.97064710e+000	-1.06847516e-003	
4.01200801e+000	-1.07111584e-003	
4.05336891e+000	-1.07369646e-003	
4.09472982e+000	-1.07597110e-003	
4.13609073e+000	-1.07824575e-003	
4.17745163e+000	-1.08052039e-003	
4.21881254e+000	-1.08279504e-003	
4.26017345e+000	-1.08506969e-003	
4.30153436e+000	-1.08734433e-003	
4.34289526e+000	-1.08961898e-003	
4.38425617e+000	-1.09189362e-003	
4.42561708e+000	-1.09416827e-003	
4.46697799e+000	-1.09644291e-003	
4.50833889e+000	-1.09871756e-003	
4.54969980e+000	-1.10096708e-003	
4.59106071e+000	-1.10290709e-003	
4.63242161e+000	-1.10484709e-003	
4.67378252e+000	-1.10678710e-003	
4.71514343e+000	-1.10872710e-003	
4.75650434e+000	-1.11066711e-003	
4.79786524e+000	-1.11260711e-003	
4.83922615e+000	-1.11454712e-003	
4.88058706e+000	-1.11648712e-003	
4.92194797e+000	-1.11842713e-003	
4.96330887e+000	-1.12036713e-003	
5.00466978e+000	-1.12230714e-003	
5.04603069e+000	-1.12424714e-003	
5.08739159e+000	-1.12618715e-003	
5.12875250e+000	-1.12812715e-003	
5.17011341e+000	-1.13006716e-003	
5.21147432e+000	-1.13200716e-003	
5.25283522e+000	-1.13428711e-003	
5.29419613e+000	-1.13755884e-003	
5.33555704e+000	-1.14083057e-003	
5.37691795e+000	-1.14410230e-003	
5.41827885e+000	-1.14737403e-003	
5.45963976e+000	-1.15064576e-003	
5.50100067e+000	-1.15391749e-003	
5.54236157e+000	-1.15718923e-003	
5.58372248e+000	-1.16046096e-003	
5.62508339e+000	-1.16373269e-003	
5.66644430e+000	-1.16700442e-003	
5.70780520e+000	-1.17027615e-003	
5.74916611e+000	-1.17354788e-003	
5.79052702e+000	-1.17681961e-003	
5.83188793e+000	-1.18009134e-003	
5.87324883e+000	-1.18336308e-003	
5.91460974e+000	-1.18663481e-003	
5.95597065e+000	-1.18990654e-003	
5.99733155e+000	-1.19317827e-003	
6.03869246e+000	-1.19599023e-003	
6.08005337e+000	-1.19860427e-003	
6.12141428e+000	-1.20121831e-003	
6.16277518e+000	-1.20383236e-003	
6.20413609e+000	-1.20644640e-003	
6.24549700e+000	-1.20906044e-003	
6.28685791e+000	-1.21167449e-003	
6.32821881e+000	-1.21428853e-003	
6.36957972e+000	-1.21690257e-003	
6.41094063e+000	-1.21951662e-003	
6.45230153e+000	-1.22213066e-003	
6.49366244e+000	-1.22474470e-003	
6.53502335e+000	-1.22777945e-003	
6.57638426e+000	-1.23086184e-003	
6.61774516e+000	-1.23394423e-003	
6.65910607e+000	-1.23702662e-003	
6.70046698e+000	-1.24010901e-003	
6.74182789e+000	-1.24319140e-003	
6.78318879e+000	-1.24627379e-003	
6.82454970e+000	-1.24935618e-003	
6.86591061e+000	-1.25243857e-003	
6.90727151e+000	-1.25552096e-003	
6.94863242e+000	-1.25862438e-003	
6.98999333e+000	-1.26177492e-003	
7.03135424e+000	-1.26492546e-003	
7.07271514e+000	-1.26807600e-003	
7.11407605e+000	-1.27122654e-003	
7.15543696e+000	-1.27437708e-003	
7.19679787e+000	-1.27752762e-003	
7.23815877e+000	-1.28067816e-003	
7.27951968e+000	-1.28382870e-003	
7.32088059e+000	-1.28697924e-003	
7.36224149e+000	-1.29012978e-003	
7.40360240e+000	-1.29328032e-003	
7.44496331e+000	-1.29643086e-003	
7.48632422e+000	-1.29958140e-003	
7.52768512e+000	-1.30273194e-003	
7.56904603e+000	-1.30588248e-003	
7.61040694e+000	-1.30903302e-003	
7.65176785e+000	-1.31218356e-003	
7.69312875e+000	-1.31533410e-003	
7.73448966e+000	-1.31848464e-003	
7.77585057e+000	-1.32163518e-003	
7.81721147e+000	-1.32478572e-003	
7.85857238e+000	-1.32793626e-003	
7.89993329e+000	-1.33108680e-003	
7.94129420e+000	-1.33423733e-003	
7.98265510e+000	-1.33738787e-003	
8.02401601e+000	-1.34053841e-003	
8.06537692e+000	-1.34372543e-003	
8.10673783e+000	-1.34699318e-003	
8.14809873e+000	-1.35026093e-003	
8.18945964e+000	-1.35352868e-003	
8.23082055e+000	-1.35679643e-003	
8.27218145e+000	-1.36006417e-003	
8.31354236e+000	-1.36333192e-003	
8.35490327e+000	-1.36659967e-003	
8.39626418e+000	-1.36986742e-003	
8.43762508e+000	-1.37313517e-003	
8.47898599e+000	-1.37640291e-003	
8.52034690e+000	-1.37967066e-003	
8.56170781e+000	-1.38293841e-003	
8.60306871e+000	-1.38881181e-003	
8.64442962e+000	-1.39514368e-003	
8.68579053e+000	-1.40147555e-003	
8.72715143e+000	-1.40780742e-003	
8.76851234e+000	-1.41413930e-003	
8.80987325e+000	-1.42047117e-003	
8.85123416e+000	-1.42680304e-003	
8.89259506e+000	-1.43313492e-003	
8.93395597e+000	-1.43946679e-003	
8.97531688e+000	-1.44579866e-003	
9.01667779e+000	-1.45213053e-003	
9.05803869e+000	-1.45846241e-003	
9.09939960e+000	-1.46479428e-003	
9.14076051e+000	-1.47112615e-003	
9.18212141e+000	-1.47745802e-003	
9.22348232e+000	-1.48378990e-003	
9.26484323e+000	-1.49012177e-003	
9.30620414e+000	-1.49645364e-003	
9.34756504e+000	-1.50278552e-003	
9.38892595e+000	-1.50911739e-003	
9.43028686e+000	-1.51544926e-003	
9.47164777e+000	-1.52179320e-003	
9.51300867e+000	-1.52813898e-003	
9.55436958e+000	-1.53448476e-003	
9.59573049e+000	-1.54083055e-003	
9.63709139e+000	-1.54717633e-003	
9.67845230e+000	-1.55352211e-003	
9.71981321e+000	-1.55986789e-003	
9.76117412e+000	-1.56621368e-003	
9.80253502e+000	-1.57255946e-003	
9.84389593e+000	-1.57890524e-003	
9.88525684e+000	-1.58525103e-003	
9.92661775e+000	-1.59159681e-003	
9.96797865e+000	-1.59804634e-003	
1.00093396e+001	-1.60858195e-003	
1.00507005e+001	-1.61911755e-003	
1.00920614e+001	-1.62965316e-003	
1.01334223e+001	-1.64018877e-003	
1.01747832e+001	-1.65072437e-003	
1.02161441e+001	-1.66125998e-003	
1.02575050e+001	-1.67179559e-003	
1.02988659e+001	-1.68233119e-003	
1.03402268e+001	-1.69286680e-003	
1.03815877e+001	-1.70340240e-003	
1.04229486e+001	-1.71393801e-003	
1.04643095e+001	-1.72447362e-003	
1.05056704e+001	-1.73500922e-003	
1.05470314e+001	-1.74554483e-003	
1.05883923e+001	-1.75608044e-003	
1.06297532e+001	-1.76661604e-003	
1.06711141e+001	-1.77715165e-003	
1.07124750e+001	-1.78768725e-003	
1.07538359e+001	-1.79822286e-003	
1.07951968e+001	-1.80875847e-003	
1.08365577e+001	-1.81929407e-003	
1.08779186e+001	-1.82982968e-003	
1.09192795e+001	-1.84036529e-003	
1.09606404e+001	-1.85210288e-003	
1.10020013e+001	-1.86871548e-003	
1.10433622e+001	-1.88532808e-003	
1.10847231e+001	-1.90194069e-003	
1.11260841e+001	-1.91855329e-003	
1.11674450e+001	-1.93516589e-003	
1.12088059e+001	-1.95177849e-003	
1.12501668e+001	-1.96839109e-003	
1.12915277e+001	-1.98500369e-003	
1.13328886e+001	-2.00161629e-003	
1.13742495e+001	-2.01822889e-003	
1.14156104e+001	-2.03484150e-003	
1.14569713e+001	-2.05145410e-003	
1.14983322e+001	-2.06806670e-003	
1.15396931e+001	-2.08467930e-003	
1.15810540e+001	-2.10129190e-003	
1.16224149e+001	-2.11790450e-003	
1.16637759e+001	-2.13451710e-003	
1.17051368e+001	-2.15112971e-003	
1.17464977e+001	-2.16774231e-003	
1.17878586e+001	-2.18435491e-003	
1.18292195e+001	-2.20096751e-003	
1.18705804e+001	-2.21758011e-003	
1.19119413e+001	-2.25311103e-003	
1.19533022e+001	-2.29027749e-003	
1.19946631e+001	-2.32744395e-003	
1.20360240e+001	-2.36461041e-003	
1.20773849e+001	-2.40177687e-003	
1.21187458e+001	-2.43894333e-003	
1.21601067e+001	-2.47610979e-003	
1.22014676e+001	-2.51327625e-003	
1.22428286e+001	-2.55044271e-003	
1.22841895e+001	-2.58760917e-003	
1.23255504e+001	-2.62477564e-003	
1.23669113e+001	-2.66194210e-003	
1.24082722e+001	-2.69910856e-003	
1.24496331e+001	-2.73627502e-003	
1.24909940e+001	-2.77344148e-003	
1.25323549e+001	-2.81060794e-003	
1.25737158e+001	-2.84777440e-003	
1.26150767e+001	-2.88494086e-003	
1.26564376e+001	-2.92210732e-003	
1.26977985e+001	-2.95927378e-003	
1.27391594e+001	-2.99644024e-003	
1.27805203e+001	-3.02886399e-003	
1.28218813e+001	-3.05871545e-003	
1.28632422e+001	-3.08856692e-003	
1.29046031e+001	-3.11841838e-003	
1.29459640e+001	-3.14826984e-003	
1.29873249e+001	-3.17812130e-003	
1.30286858e+001	-3.20797277e-003	
1.30700467e+001	-3.23782423e-003	
1.31114076e+001	-3.26767569e-003	
1.31527685e+001	-3.29752716e-003	
1.31941294e+001	-3.32737862e-003	
1.32354903e+001	-3.35723008e-003	
1.32768512e+001	-3.38708154e-003	
1.33182121e+001	-3.41693301e-003	
1.33595730e+001	-3.44678447e-003	
1.34009340e+001	-3.47663593e-003	
1.34422949e+001	-3.50648740e-003	
1.34836558e+001	-3.53633886e-003	
1.35250167e+001	-3.56619032e-003	
1.35663776e+001	-3.59604178e-003	
1.36077385e+001	-3.62589325e-003	
1.36490994e+001	-3.65574471e-003	
1.36904603e+001	-3.68559617e-003	
1.37318212e+001	-3.71544763e-003	
1.37731821e+001	-3.74529910e-003	
1.38145430e+001	-3.77515056e-003	
1.38559039e+001	-3.80500202e-003	
1.38972648e+001	-3.85814702e-003	
1.39386258e+001	-3.93450728e-003	
1.39799867e+001	-4.01086753e-003	
1.40213476e+001	-4.08722779e-003	
1.40627085e+001	-4.16358805e-003	
1.41040694e+001	-4.23994830e-003	
1.41454303e+001	-4.31630856e-003	
1.41867912e+001	-4.39266882e-003	
1.42281521e+001	-4.46902908e-003	
1.42695130e+001	-4.54538933e-003	
1.43108739e+001	-4.62174959e-003	
1.43522348e+001	-4.69810985e-003	
1.43935957e+001	-4.77447010e-003	
1.44349566e+001	-4.85083036e-003	
1.44763175e+001	-4.92719062e-003	
1.45176785e+001	-5.00355087e-003	
1.45590394e+001	-5.07991113e-003	
1.46004003e+001	-5.16678320e-003	
1.46417612e+001	-5.27374335e-003	
1.46831221e+001	-5.38070349e-003	
1.47244830e+001	-5.48766364e-003	
1.47658439e+001	-5.59462378e-003	
1.48072048e+001	-5.70158393e-003	
1.48485657e+001	-5.80854407e-003	
1.48899266e+001	-5.91550422e-003	
1.49312875e+001	-6.02246437e-003	
1.49726484e+001	-6.12942451e-003	
1.50140093e+001	-6.23638466e-003	
1.50553702e+001	-6.34334480e-003	
1.50967312e+001	-6.45030495e-003	
1.51380921e+001	-6.55726509e-003	
1.51794530e+001	-6.66422524e-003	
1.52208139e+001	-6.77118538e-003	
1.52621748e+001	-6.87814553e-003	
1.53035357e+001	-6.98510567e-003	
1.53448966e+001	-7.09206582e-003	
1.53862575e+001	-7.19902597e-003	
1.54276184e+001	-7.30598611e-003	
1.54689793e+001	-7.41294626e-003	
1.55103402e+001	-7.51990640e-003	
1.55517011e+001	-7.62686655e-003	
1.55930620e+001	-7.73382669e-003	
1.56344229e+001	-7.84078684e-003	
1.56757839e+001	-7.94774698e-003	
1.57171448e+001	-8.05470713e-003	
1.57585057e+001	-8.16166727e-003	
1.57998666e+001	-8.26862742e-003	
1.58412275e+001	-8.37558756e-003	
1.58825884e+001	-8.48254771e-003	
1.59239493e+001	-8.58950786e-003	
1.59653102e+001	-8.70124290e-003	
1.60066711e+001	-8.82112502e-003	
1.60480320e+001	-8.94100714e-003	
1.60893929e+001	-9.06088925e-003	
1.61307538e+001	-9.18077137e-003	
1.61721147e+001	-9.30065348e-003	
1.62134757e+001	-9.46614111e-003	
1.62548366e+001	-9.65540280e-003	
1.62961975e+001	-9.84466450e-003	
1.63375584e+001	-1.00339262e-002	
1.63789193e+001	-1.02231879e-002	
1.64202802e+001	-1.04029408e-002	
1.64616411e+001	-1.05792161e-002	
1.65030020e+001	-1.07554914e-002	
1.65443629e+001	-1.09317667e-002	
1.65857238e+001	-1.11080420e-002	
1.66270847e+001	-1.12843173e-002	
1.66684456e+001	-1.14605926e-002	
1.67098065e+001	-1.16368679e-002	
1.67511674e+001	-1.18131432e-002	
1.67925284e+001	-1.19894185e-002	
1.68338893e+001	-1.21656938e-002	
1.68752502e+001	-1.23419691e-002	
1.69166111e+001	-1.25182444e-002	
1.69579720e+001	-1.26945197e-002	
1.69993329e+001	-1.28707949e-002	
1.70406938e+001	-1.30470702e-002	
1.70820547e+001	-1.32233455e-002	
1.71234156e+001	-1.33996208e-002	
1.71647765e+001	-1.35758961e-002	
1.72061374e+001	-1.37521714e-002	
1.72474983e+001	-1.39250276e-002	
1.72888592e+001	-1.40825945e-002	
1.73302201e+001	-1.42401613e-002	
1.73715811e+001	-1.43977282e-002	
1.74129420e+001	-1.45552951e-002	
1.74543029e+001	-1.47128620e-002	
1.74956638e+001	-1.48704288e-002	
1.75370247e+001	-1.50279957e-002	
1.75783856e+001	-1.51855626e-002	
1.76197465e+001	-1.53431294e-002	
1.76611074e+001	-1.55006963e-002	
1.77024683e+001	-1.56582632e-002	
1.77438292e+001	-1.58158300e-002	
1.77851901e+001	-1.59733969e-002	
1.78265510e+001	-1.61309638e-002	
1.78679119e+001	-1.62885306e-002	
1.79092728e+001	-1.64460975e-002	
1.79506338e+001	-1.66036644e-002	
1.79919947e+001	-1.67612312e-002	
1.80333556e+001	-1.69187981e-002	
1.80747165e+001	-1.70763650e-002	
1.81160774e+001	-1.72339318e-002	
1.81574383e+001	-1.73914987e-002	
1.81987992e+001	-1.75490656e-002	
1.82401601e+001	-1.77066325e-002	
1.82815210e+001	-1.78641993e-002	
1.83228819e+001	-1.80217662e-002	
1.83642428e+001	-1.81793331e-002	
1.84056037e+001	-1.83368999e-002	
1.84469646e+001	-1.84944668e-002	
1.84883256e+001	-1.86520337e-002	
1.85296865e+001	-1.88096005e-002	
1.85710474e+001	-1.89671674e-002	
1.86124083e+001	-1.91247343e-002	
1.86537692e+001	-1.92823011e-002	
1.86951301e+001	-1.94469761e-002	
1.87364910e+001	-1.96537979e-002	
1.87778519e+001	-1.98825111e-002	
1.88192128e+001	-2.01813045e-002	
1.88605737e+001	-2.04613100e-002	
1.89019346e+001	-2.07393454e-002	
1.89432955e+001	-2.10173808e-002	
1.89846564e+001	-2.12954162e-002	
1.90260173e+001	-2.15734516e-002	
1.90673783e+001	-2.18514870e-002	
1.91087392e+001	-2.21295224e-002	
1.91501001e+001	-2.24075578e-002	
1.91914610e+001	-2.26855932e-002	
1.92328219e+001	-2.29636286e-002	
1.92741828e+001	-2.32416640e-002	
1.93155437e+001	-2.35196994e-002	
1.93569046e+001	-2.37977348e-002	
1.93982655e+001	-2.40757702e-002	
1.94396264e+001	-2.43538056e-002	
1.94809873e+001	-2.46318410e-002	
1.95223482e+001	-2.49098764e-002	
1.95637091e+001	-2.51628773e-002	
1.96050700e+001	-2.53773585e-002	
1.96464310e+001	-2.55918397e-002	
1.96877919e+001	-2.58063210e-002	
1.97291528e+001	-2.60208022e-002	
1.97705137e+001	-2.62352834e-002	
1.98118746e+001	-2.64497646e-002	
1.98532355e+001	-2.66642459e-002	
1.98945964e+001	-2.68787271e-002	
1.99359573e+001	-2.70932083e-002	
1.99773182e+001	-2.73076895e-002	
2.00186791e+001	-2.75221708e-002	
2.00600400e+001	-2.77366520e-002	
2.01014009e+001	-2.79511332e-002	
2.01427618e+001	-2.81656145e-002	
2.01841227e+001	-2.83800957e-002	
2.02254837e+001	-2.85945769e-002	
2.02668446e+001	-2.88090581e-002	
2.03082055e+001	-2.90235394e-002	
2.03495664e+001	-2.92199789e-002	
2.03909273e+001	-2.93739321e-002	
2.04322882e+001	-2.95278853e-002	
2.04736491e+001	-2.96818385e-002	
2.05150100e+001	-2.98357917e-002	
2.05563709e+001	-2.99897449e-002	
2.05977318e+001	-3.01436981e-002	
2.06390927e+001	-3.02976513e-002	
2.06804536e+001	-3.04516045e-002	
2.07218145e+001	-3.06055577e-002	
2.07631755e+001	-3.07595109e-002	
2.08045364e+001	-3.08901454e-002	
2.08458973e+001	-3.09754608e-002	
2.08872582e+001	-3.10607761e-002	
2.09286191e+001	-3.11460915e-002	
2.09699800e+001	-3.12314069e-002	
2.10113409e+001	-3.13167222e-002	
2.10527018e+001	-3.14020376e-002	
2.10940627e+001	-3.14873529e-002	
2.11354236e+001	-3.15726683e-002	
2.11767845e+001	-3.16579837e-002	
2.12181454e+001	-3.17432990e-002	
2.12595063e+001	-3.18286144e-002	
2.13008672e+001	-3.19139297e-002	
2.13422282e+001	-3.19992451e-002	
2.13835891e+001	-3.20845605e-002	
2.14249500e+001	-3.21800345e-002	
2.14663109e+001	-3.22886802e-002	
2.15076718e+001	-3.23973259e-002	
2.15490327e+001	-3.25059716e-002	
2.15903936e+001	-3.26146173e-002	
2.16317545e+001	-3.27232630e-002	
2.16731154e+001	-3.28319087e-002	
2.17144763e+001	-3.29405543e-002	
2.17558372e+001	-3.30492000e-002	
2.17971981e+001	-3.31578457e-002	
2.18385590e+001	-3.32664914e-002	
2.18799199e+001	-3.33751371e-002	
2.19212809e+001	-3.34837828e-002	
2.19626418e+001	-3.35924285e-002	
2.20040027e+001	-3.37010742e-002	
2.20453636e+001	-3.38097199e-002	
2.20867245e+001	-3.39183655e-002	
2.21280854e+001	-3.39352927e-002	
2.21694463e+001	-3.39391471e-002	
2.22108072e+001	-3.39430015e-002	
2.22521681e+001	-3.39468559e-002	
2.22935290e+001	-3.39507103e-002	
2.23348899e+001	-3.39545647e-002	
2.23762508e+001	-3.39584191e-002	
2.24176117e+001	-3.39622735e-002	
2.24589726e+001	-3.39661278e-002	
2.25003336e+001	-3.39699822e-002	
2.25416945e+001	-3.39765432e-002	
2.25830554e+001	-3.39839037e-002	
2.26244163e+001	-3.39912642e-002	
2.26657772e+001	-3.39986248e-002	
2.27071381e+001	-3.40059853e-002	
2.27484990e+001	-3.40133458e-002	
2.27898599e+001	-3.40207064e-002	
2.28312208e+001	-3.40280669e-002	
2.28725817e+001	-3.40354274e-002	
2.29139426e+001	-3.40427879e-002	
2.29553035e+001	-3.40501485e-002	
2.29966644e+001	-3.40575090e-002	
2.30380254e+001	-3.40648695e-002	
2.30793863e+001	-3.40722300e-002	
2.31207472e+001	-3.40795906e-002	
2.31621081e+001	-3.40869511e-002	
2.32034690e+001	-3.40943116e-002	
2.32448299e+001	-3.41016721e-002	
2.32861908e+001	-3.40489653e-002	
2.33275517e+001	-3.39918929e-002	
2.33689126e+001	-3.39348206e-002	
2.34102735e+001	-3.38777482e-002	
2.34516344e+001	-3.38206758e-002	
2.34929953e+001	-3.37636034e-002	
2.35343562e+001	-3.37065311e-002	
2.35757171e+001	-3.36494587e-002	
2.36170781e+001	-3.35923863e-002	
2.36584390e+001	-3.35353139e-002	
2.36997999e+001	-3.34782416e-002	
2.37411608e+001	-3.34211692e-002	
2.37825217e+001	-3.33640968e-002	
2.38238826e+001	-3.33049497e-002	
2.38652435e+001	-3.32341226e-002	
2.39066044e+001	-3.31632956e-002	
2.39479653e+001	-3.30924685e-002	
2.39893262e+001	-3.30216414e-002	
2.40306871e+001	-3.29508143e-002	
2.40720480e+001	-3.28799873e-002	
2.41134089e+001	-3.28091602e-002	
2.41547698e+001	-3.27383331e-002	
2.41961308e+001	-3.26675060e-002	
2.42374917e+001	-3.25966790e-002	
2.42788526e+001	-3.25258519e-002	
2.43202135e+001	-3.24550248e-002	
2.43615744e+001	-3.23841977e-002	
2.44029353e+001	-3.23064349e-002	
2.44442962e+001	-3.22224109e-002	
2.44856571e+001	-3.21383870e-002	
2.45270180e+001	-3.20543630e-002	
2.45683789e+001	-3.19703391e-002	
2.46097398e+001	-3.18805952e-002	
2.46511007e+001	-3.17743215e-002	
2.46924616e+001	-3.16680479e-002	
2.47338225e+001	-3.15617742e-002	
2.47751835e+001	-3.14555006e-002	
2.48165444e+001	-3.13492270e-002	
2.48579053e+001	-3.12429533e-002	
2.48992662e+001	-3.11366797e-002	
2.49406271e+001	-3.10304060e-002	
2.49819880e+001	-3.09241324e-002	
2.50233489e+001	-3.07959085e-002	
2.50647098e+001	-3.06507526e-002	
2.51060707e+001	-3.05055968e-002	
2.51474316e+001	-3.03604409e-002	
2.51887925e+001	-3.02152850e-002	
2.52301534e+001	-3.00701291e-002	
2.52715143e+001	-2.99249733e-002	
2.53128753e+001	-2.97798174e-002	
2.53542362e+001	-2.96346615e-002	
2.53955971e+001	-2.94895056e-002	
2.54369580e+001	-2.93636849e-002	
2.54783189e+001	-2.92407035e-002	
2.55196798e+001	-2.91177222e-002	
2.55610407e+001	-2.89947408e-002	
2.56024016e+001	-2.88717595e-002	
2.56437625e+001	-2.87487781e-002	
2.56851234e+001	-2.86257968e-002	
2.57264843e+001	-2.85028154e-002	
2.57678452e+001	-2.83798341e-002	
2.58092061e+001	-2.82577417e-002	
2.58505670e+001	-2.81397184e-002	
2.58919280e+001	-2.80216951e-002	
2.59332889e+001	-2.79036717e-002	
2.59746498e+001	-2.77856484e-002	
2.60160107e+001	-2.76676250e-002	
2.60573716e+001	-2.75496017e-002	
2.60987325e+001	-2.74315783e-002	
2.61400934e+001	-2.73135550e-002	
2.61814543e+001	-2.71955316e-002	
2.62228152e+001	-2.70775083e-002	
2.62641761e+001	-2.69594850e-002	
2.63055370e+001	-2.68414616e-002	
2.63468979e+001	-2.67234383e-002	
2.63882588e+001	-2.66054149e-002	
2.64296197e+001	-2.64867429e-002	
2.64709807e+001	-2.63605381e-002	
2.65123416e+001	-2.62343333e-002	
2.65537025e+001	-2.61081285e-002	
2.65950634e+001	-2.59819237e-002	
2.66364243e+001	-2.58557189e-002	
2.66777852e+001	-2.57392568e-002	
2.67191461e+001	-2.56264555e-002	
2.67605070e+001	-2.55136542e-002	
2.68018679e+001	-2.54008529e-002	
2.68432288e+001	-2.52880517e-002	
2.68845897e+001	-2.51752504e-002	
2.69259506e+001	-2.50624491e-002	
2.69673115e+001	-2.49496478e-002	
2.70086724e+001	-2.48368466e-002	
2.70500334e+001	-2.47240453e-002	
2.70913943e+001	-2.46112440e-002	
2.71327552e+001	-2.44984427e-002	
2.71741161e+001	-2.43856414e-002	
2.72154770e+001	-2.42728402e-002	
2.72568379e+001	-2.41522837e-002	
2.72981988e+001	-2.40267237e-002	
2.73395597e+001	-2.39011637e-002	
2.73809206e+001	-2.37756036e-002	
2.74222815e+001	-2.36500436e-002	
2.74636424e+001	-2.35244836e-002	
2.75050033e+001	-2.33989236e-002	
2.75463642e+001	-2.32733635e-002	
2.75877252e+001	-2.31478035e-002	
2.76290861e+001	-2.30222435e-002	
2.76704470e+001	-2.28966834e-002	
2.77118079e+001	-2.27711234e-002	
2.77531688e+001	-2.26455634e-002	
2.77945297e+001	-2.25200033e-002	
2.78358906e+001	-2.23944433e-002	
2.78772515e+001	-2.22605517e-002	
2.79186124e+001	-2.20859882e-002	
2.79599733e+001	-2.19114248e-002	
2.80013342e+001	-2.17368613e-002	
2.80426951e+001	-2.15622979e-002	
2.80840560e+001	-2.14324479e-002	
2.81254169e+001	-2.13288055e-002	
2.81667779e+001	-2.12251632e-002	
2.82081388e+001	-2.11215208e-002	
2.82494997e+001	-2.10178785e-002	
2.82908606e+001	-2.09142362e-002	
2.83322215e+001	-2.08105938e-002	
2.83735824e+001	-2.07069515e-002	
2.84149433e+001	-2.05935973e-002	
2.84563042e+001	-2.04755840e-002	
2.84976651e+001	-2.03575706e-002	
2.85390260e+001	-2.02395572e-002	
2.85803869e+001	-2.01215439e-002	
2.86217478e+001	-2.00035305e-002	
2.86631087e+001	-1.98855171e-002	
2.87044696e+001	-1.97675038e-002	
2.87458306e+001	-1.96494904e-002	
2.87871915e+001	-1.95314771e-002	
2.88285524e+001	-1.94134637e-002	
2.88699133e+001	-1.92954503e-002	
2.89112742e+001	-1.91774370e-002	
